id,type,title,description,video_id,author,text
FkQBQ0yzKXY,video,korean makeup suck 🤔 ft tirtir cushion foundation #koreanmakeup #tirtir #cushionfoundation,,,,
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Zoe-q5g,tir tir first person try
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@lizard_dl4z,oooo slayyyy
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@kathyhugie9661,gay boy dont wear make 🤢 🤮
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@naliahenderson-hs2tm,actually girl first try since brand listen complaint made also got invited factory really first sorry 😢 😅
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@iseeyou6973,مقزز
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@lilasalazar5755,tur tur
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Khlolarynnn.,wasnt first try
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@alexanderh8129,swatch line nearest ur mouth practically invisible
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@LebanonOnTop313,trying 💀
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Echoria_therian,𝓘'𝓶 𝓳𝓾𝓼𝓽 𝓬𝓸𝓷𝓬𝓮𝓻𝓷𝓮𝓭 𝔀𝓱𝓮𝓷 𝓱𝓮 𝓼𝓪𝓲𝓭 𝓣𝓮𝓻𝓽𝓮𝓻
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@St3llaSt3rs,maybe cause they're korean people usually light hence name korean
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@CJALLENGES,ok amazing.but everyone say i'm first people tried cushion foundation i'm thinking 🤔 tried cushion foundation frist 🤨
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@LiyanaAmir-s6e,ermmm miss darci first hate ofc skin look great ❤
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@mirzahasan4758,sure
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@ritatola6049,guy need foundation
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@sadiegamer5536,saying “ ter ter ” bother badly
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@RowenStelling,tirtir tear tear
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@ermsigma_,hate people say korean foundation range suck actually go brand korean people literally white brand started korea n people made live korea korean people brown korean foundation meant korean people korea thats arent “ brown people friendly ” piss bad
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@RawrPoopolove123,one talking roblox face 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@zayfizy7189,tirtir japan
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@anooparageesh4017,actually first one darcei
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@tacoss_number1_fan,
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Raytime-3,hoping didnt black face 😭 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@AKY0660,13c general use sulwhasoo foundation 11c shade ， mac nw10 bobbi brown alabaster porcelain tried 17c turned orange face
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@MkS_sidhu,bro soo beautiful ❤ ️
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@AllisonMabe,ter ter
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@MandyMakesThat,korean men wear foundation
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@lillalii007,thing i'm fan look really greasy
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@rajalakshmi1121,check box
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@yamanshashaa,dont need
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@_ShiningStars_1,hate feel like waste instead trying shade couldve tried one think closest match given away rest going go waste
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Cyno_.,also customized super light shade different undertone people albinism
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@ArtComet0_0,“ korean foundation brand suck ” dont get ppl get pressed shade range unless foundation targeted towards ppl internationally outside korea.people understand korea pretty rare seeing people darker skin tone since citizen shade tan paler side would kind waste make independent shade foundation almost nobody going use
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Virgoqueen-n7x,im sorry tryna rude first person try
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Simplyyahh,roblox face 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Its_onlyElla,sound like paxton never ever
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Kendall-m7v,jaw line
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Rose11133,said terter bout jump window find
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@JoseeNY,“ turtur ” 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@EdensGarden15,youre youre second one
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@nayellyflores7081,someone explain apply foundation cause sponge n feel like take like forever blend still good enough n look lil cake end shift yes primed applying product someone tip im happy try 😅
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@tjourneay4,got foundation find shade amazing price also great
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@cutie_cattt_roses,bro go buy like macau dollar one usd im china macau macau youtube stuff dont ask
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Californiadreamin715,need tell shade online help
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@GracelynAjala,
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@yourlocalHPandPJOfan,already hear darcei's laugh
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Comebackhome-b8x,c match definitely
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Carmen-is-your-fan,bro terter 😂 hate try say right pls
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@angelpatel-fl7rq,think aylenpark tried first u
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@bryanreece8641,yeah dont need .. there reason wear .. skin already perfect .. guy look better bare skinned ..
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@gyuna.,yesss darciiiii
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@guien7492,vitiligo make people white basement dweller
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Evgt907,bro girl girl lol hate 😂 ❤
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Sophie_Rivoire,oh yes tur tur
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Adrian-k6k6e,bro u gay smth
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@izzyross2930,im 1r loréal
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Emanf_05,mene used fight samurai they're checking foundation woww
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@itsme_edits,allowed dementia hate much found funny
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@nm93932,oxidize
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@UmayaMohamed,men supposed wear makeup james charles something
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@kouradcheyma9753,getting waste darker shade like ... maybe someone needed useless youtuber
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@jyotinanoma6227,miss day man wasan used hard work field used protect border
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@JanzelleTayag,seventh one definitely 😊 ❤ color
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Riyandpeanut1431,@missdarcei
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@a.sharma99,know shade i'll need id want order one obviously can't order 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@SIRI-24-Siri,order online platform
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@ShouryaKolate,gay
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@hmmno1035,korean shade range awful ... cut light colour except one dark foundation counting medium dark ...
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@They_LuvAvaa,first one try 💀 💀 💀
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Jecka_1073,lightest shade lol
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Luv_k-PoP143,“ tur tur ” 😂 😂 😂
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@amandanadya5219,boy
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Fiddle.is.dead.,“ thank darcei ” say unison
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@misswarm7920,saw market captured
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@BerlyFortune-s1s,one first
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@PolarBR-,pale person c13 would definitely work
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@vantekim9390,remaining shade 🥲 🥲
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Zero_z-qc7yf,ive heard three influencers say theyre first try youre special
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@pinsku-11,idk abt yall lightest shade look like skin color .. like im korea im albino .. light skin 🥲
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@RosalynMorneau,tested korean 13n ...
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@lvlyykpop,turtur
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@zakaullahkhan4929,man 💀 💀 💀
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@manalmansoor6865,think admitted korean foundation suck watch anymore
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@thundergaming9628,gay
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@marshallandersen523,light shade definitely necessary though albino people exist melanin 😅
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Youcant_beGretchen,im pretty sure pronounced “ tear-tear ” saying wrong whole time
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Robloxloabrr,terter hahahha tirtir
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@diorenagudo,wanna one someday
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@imjogijogi9267,one nose
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@PihuSharma-gb2kv,think skin awful open pors
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@1heartRemi,lightest shade skin color 😭
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@ilovelexiiiii,shade still dark think brand often forget yes make shade darker tone people super white skin
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@moosarameez6514,😐
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@fatemaakhterafra5891,gay
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@AlbaBruce-y8w,tarter
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Moshmosh134,thought pronounced “ teartear ”
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Whitefox_fifi,first another content creator tried even released 😊 😊
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@brownie9085,hope tirtir influence brand inclusive shade
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@gutznblxssxms,tirtir fr locked
FkQBQ0yzKXY_comment_unknown,comment,,,FkQBQ0yzKXY,@Bribiri_Thequeen1,youre first one get
3_HrdRjDHY4,video,tirtir cushion comparison #tirtir #cushionfoundation #kbeauty #koreanmakeup #viralmakeup #makeup,,,,
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@joannxa,know recommendation teen oily skin tiny forehead bump kind red itchy also cheek acne even though using consistent skincare routine want clear skin like
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@Zahra-py3yn,beautifully explained ❤ ️ shade using red tirtir
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@sudarithiru8241,hi skin sensitive acne give best product reducing acne product
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@Sky_asthex,pretty 😩 💋 ✨ can't take eye youu 😭
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@joannxa,know recommendation teen oily skin tiny forehead bump kind red itchy also cheek acne even though using consistent skincare routine want clear skin like
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@denaruiz3345,truly appreciate information detail provide thank great job
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@tawosbashardost861,red cushion oxidised quality talking
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@k.j.5259,hi shade silver cushion using video ❤
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@lalalalaland84,need lighter
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@thatpicmegirl,thank realize difference 😅
3_HrdRjDHY4_comment_unknown,comment,,,3_HrdRjDHY4,@noomasiddique1714,oxidises super fast 💀
1waHxpTvqtU,video,hated foundation internet,jones road foundation https://shop-links.co/chikrytephc,,,
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@MissDarcei,jones road foundation https://shop-links.co/chikrytephc
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@harestyles,1st two girl used like entire bottle 1st time they're ever putting face
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Jozie.catlover1011,think added much 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Clairee2cool4u,lady made neighbor 😁 😁
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@IsaoSoichiro,pretty hair ❤
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@charmainestampley5321,old lady make look good sista
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@ere3313,first girl ... embarassing ...
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@TakehitoKaren,second one made literally difference
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Old_boring_gal74,meridith put much everything straight catfish know really look like could man know mikayla like bc getting check offer paid partnership shell absolutely love 😂 😂 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@EmilyWatros,anyone listen mikaela noclassa whatever name
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@BrandonBorradaile,hated influencers lol thanks si trust ❤
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@kitkatherine23,think interesting influencers didnt like one hidden properly disclosed ad one specifically history disliking product shes sponsored love ntm used product improperly
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Mia_chavez2,isnt anyone talking almost died laughing
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@deerwalker1681,put way much u put enough 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@rheafonfabre,first girl absolutely coated withbit like ofc look good youve got mouth even eyebrow like dude
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@sarahreeves4413,second girl reviewed trying hard like looked good bruh
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@lily11249,“ haha start choking ”
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@rosebud5642,love jones road foundation lightweight make face feel like wearing nothing give beautiful glow wearing year 🥀
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@getcorrected,belike 😂 😂 😂 🤮 🤮 🤮
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@rvsetharamaswamysetharamas331,bro choking 😂 😂 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@The_figure2011,made face look really greasy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@MissJellybean,two much foundation anyway
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@SillyMadds,earthy 😭
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@imanimcneal4625,looked really good ❤
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@soph_wave,ahahahacahghgh
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@betzabeteta2967,😂 😂 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@ginamiley3622,also fir mature skin type like
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Jan-ice143,“ sniff … … ✨ earthy ✨ ”
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@bereaux94,still love foundation many jones road product wear want full beat dry skin meant makeup makeup look
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Dancer_soccer121,way said earthy 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@CeceMonaghan,aggressive sniff earthyyyyyy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@cheryljohnson7573,makayla however spell jer name zero credibility eye matter product reviewing fraud
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@HfxfuxutzXjgxiyx,people need fucking therapy culture fucking child wrong
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Aubbygrl1,stunning 😍
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Epiphanystone,love foundation really dislike influencers hate train product view good review
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Z12NO,mistake girl made using much
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@emelle9705,jones road foundation young skin woman amazing dry nature creepy skin
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@alexisb.8965,thanks using correctly
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@PennyGray-2,okay first girl like known using pump foundation brush defiantly making easier
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@rachelmaria808,love brand thing doesnt build combination skin look good couple hour finding considering cutting makeup routine
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@paradisesymons4991,thats color girl talking dark 🙄
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@iitsbxbbles,“ hated foundation internet ” “ bought ” “ ahahahahahaahha start choking ”
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@CourtneyRC,first girl always drenches face foundation like thing click anything say go window bc course look weird half
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Cheerleader9501,✨ earthy ✨
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Ang3ll_God_9381,consider finding primer need put lil bit ur finger brush :)
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Peacemaker-wp8mx,glad saw .. almost bough
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@simone5120,girrrrrrl love 😂 😂 😂 ❤ ❤ ❤
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@BankruptMonkey,beauty equivalent someone substituting kale saying carrot cake recipe bad actually follow
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@BuzzyBee-ws3pf,mom love brand shell always get mad sister would take 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@amybiddlecombe598,made mature skin thats probably young people dont like im love smell weird though reminds kind medical cream
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@CathyToms-q1o,look little like bronzer evening event might
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@yobrocat9985,smell could natural clay type material yes looked good
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Unhappysunshinez,trust darcei
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Skz_Daisy,smell kinda weird though 👁 👃 👁 👄 earthy ✨ ️ ✨ ️
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@haleyricker1703,snifff earthy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@miskthxforvisitin,guy im realy trying dip face foundation
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Zoie-b6h,want see jawline 🤫 🧏‍♀ ️
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@R0d3ntg0d,sniff earthy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@GaryLHurd1888,made full glam u dont want look like heavy made clown
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@liwiathan,they're using wrong formula skin type either dry skin soaking oily skin dry skin cause aberrant texture change
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@m4tilda_r0se,laugh got 😂
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@LindsBee-i8n,slay u pretyyyyyyyyyy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@sylvisims5455,beautiful skin dont need foundation
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@LovthNweze,black girl makeup 😊
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@AnnieDeisman,earthy
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@jessmunguia5283,glad saw thinking buying i've seen bad review thank
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@theravenreader3149,bought hated tried many different way wanted like bad im tinted moisturizer girly still also smell good even smallest amount hair sticking face like lip gloss hard pas
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@TracyMarie71,id love see look ❤ ️
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@gitouttamycage9221,brand marketed mature skin type influencers young beautiful stupid deserve like wait time come
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@liquesgranny,piled
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@reyhanaaalali,love laugh 😅 😅 😅
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@KarenWilliams-hk4ee,ulta picked
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@amandafletcher8680,eye ... sleep hydration
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@carasimmons6229,looked beautiful luminous natural
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@aIet,até nisso virgínia perde
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@ChrryCola-ln5uq,meredith looking like alien covered cocaine audacity say “ gonna ”
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@sims4life-d4e,think foundation suit people dry skin
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@pinkposhpink,never liked second girl cuz fake literally everything face accent way talk review product guess thats everyones trying cancel maybe already cuz ive seen recent backlash towards brand representing absolutely everyone comment livid theyd endorse
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@psimonkane1,lol woman say something make face glow look like face lower rez
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@MarianGarrett-jr3nh,thanks actually may try
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@MarianGarrett-jr3nh,pretty
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@lebohangmoloi629,dark match
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Lizansnsnsndnx-xg9vi,✨ ️earthy ✨ ️
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Divinelyguided618,believe unnecessary teeth pulled child isnt first time ive heard
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@bel410la,girl applied much tbh second one even skin tone
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@amandak208,fact mn like would make try millisecond bc bobbi brown need pay little freak influencers stand product even say minimal coverage product intended audience older woman dont really like full coverage look hence gloop like u know
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@freshmintsky,lmao cackle mm earthy hahaha ❤ youre gemm 💎
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Mockingjay975,make sense meredith didnt like considering much foundation usually put even natural look thats great im hating yeah one thats meant used like darcei used thats meredith style
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@guinnevereschronicles2225,problem first two wear like half bottle foundation face course wont look good
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Harriet_Teddy_Yogi,lip really pretty ❤ ❤ ❤ xx
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@Kodazcrazychannel,✨ haha ✨ 💀 choke 💀
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@AddisonCaddell,use awesome mix use
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@rcristy,adorable clean face 😊
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@blackcanary05,imagine work hand someone actually know they're best makeup person youtube fave
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@lizzybizzy_bee1234,“ earthy ”
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@CamiTSky,si best biz honesty correct application ❤
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@GwenPidgeon,aroma nauseating
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@fluffy_cloudmeadow,shade matched surprisingly well end
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@devleigh,using year hydrate softens tone love
1waHxpTvqtU_comment_unknown,comment,,,1waHxpTvqtU,@AV._0,testa base da virgínia fonseca da pink
1fSO371o494,video,korean foundation dark skin,,,,
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@username_is_my_name,think one black model mean think see see video
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@Zyryne1,first side made look like casperiesha second side perfection 😊 ❤
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@Dynameite-LUFFY,laugh got dying ground ❤
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@fireincarnation2348,mix color get shade
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@cassie_casset,ok like video enjoyable watch reason
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@Katieurbestie,actually advertised bad model darcei way different
1fSO371o494_comment_unknown,comment,,,1fSO371o494,@DeepaBisht-um2mf,mua pe kyu ghusti ho durr se bhi toh bol skti hoo
